Rank,Name,stock,marketcap,Year,Month,monthly_average_close,Growth
90,Marsh & McLennan Companies,MMC,75809087488,2013,December,41.22126007080078,0.01917837625344657
90,Marsh & McLennan Companies,MMC,75809087488,2014,January,39.173641204833984,-0.04967385427931725
90,Marsh & McLennan Companies,MMC,75809087488,2014,February,41.27330780029297,0.053598964274985186
90,Marsh & McLennan Companies,MMC,75809087488,2014,March,42.25028991699219,0.023671039923102162
90,Marsh & McLennan Companies,MMC,75809087488,2014,April,42.47881317138672,0.005408797308693116
90,Marsh & McLennan Companies,MMC,75809087488,2014,May,43.30583190917969,0.019468969965244696
90,Marsh & McLennan Companies,MMC,75809087488,2014,June,44.64109420776367,0.030833313660485164
90,Marsh & McLennan Companies,MMC,75809087488,2014,July,43.9738883972168,-0.014946000370009729
90,Marsh & McLennan Companies,MMC,75809087488,2014,August,45.992000579833984,0.04589342121368822
90,Marsh & McLennan Companies,MMC,75809087488,2014,September,45.333736419677734,-0.014312579402011872
90,Marsh & McLennan Companies,MMC,75809087488,2014,October,47.351348876953125,0.04450576141788344
90,Marsh & McLennan Companies,MMC,75809087488,2014,November,49.28477478027344,0.04083148525176124
90,Marsh & McLennan Companies,MMC,75809087488,2014,December,49.85086441040039,0.011486095506183267
90,Marsh & McLennan Companies,MMC,75809087488,2015,January,47.06166458129883,-0.05595088193735817
90,Marsh & McLennan Companies,MMC,75809087488,2015,February,49.79240417480469,0.058024713273550244
90,Marsh & McLennan Companies,MMC,75809087488,2015,March,49.09221649169922,-0.014062138486973656
90,Marsh & McLennan Companies,MMC,75809087488,2015,April,49.397247314453125,0.0062134253564510075
90,Marsh & McLennan Companies,MMC,75809087488,2015,May,51.217979431152344,0.03685897930928818
90,Marsh & McLennan Companies,MMC,75809087488,2015,June,49.872215270996094,-0.026275229423394924
90,Marsh & McLennan Companies,MMC,75809087488,2015,July,51.23918914794922,0.02740952792101273
90,Marsh & McLennan Companies,MMC,75809087488,2015,August,47.51608657836914,-0.07266123120781451
90,Marsh & McLennan Companies,MMC,75809087488,2015,September,46.180721282958984,-0.028103435942850936
90,Marsh & McLennan Companies,MMC,75809087488,2015,October,49.58364486694336,0.07368710339394544
90,Marsh & McLennan Companies,MMC,75809087488,2015,November,49.192237854003906,-0.00789387335259006
90,Marsh & McLennan Companies,MMC,75809087488,2015,December,49.32567596435547,0.0027125846713375646
90,Marsh & McLennan Companies,MMC,75809087488,2016,January,47.72689056396485,-0.03241284319237629
90,Marsh & McLennan Companies,MMC,75809087488,2016,February,51.05604553222656,0.06975428168319261
90,Marsh & McLennan Companies,MMC,75809087488,2016,March,54.403106689453125,0.0655566078871874
90,Marsh & McLennan Companies,MMC,75809087488,2016,April,56.806514739990234,0.044177772130852354
90,Marsh & McLennan Companies,MMC,75809087488,2016,May,59.433197021484375,0.0462391029183318
90,Marsh & McLennan Companies,MMC,75809087488,2016,June,61.583126068115234,0.036173875113157485
90,Marsh & McLennan Companies,MMC,75809087488,2016,July,59.44651412963867,-0.034694762589890626
90,Marsh & McLennan Companies,MMC,75809087488,2016,August,61.14628219604492,0.02859323362004812
90,Marsh & McLennan Companies,MMC,75809087488,2016,September,60.80270767211914,-0.005618894748567468
90,Marsh & McLennan Companies,MMC,75809087488,2016,October,57.608116149902344,-0.05254028388741749
90,Marsh & McLennan Companies,MMC,75809087488,2016,November,62.988136291503906,0.09338996830936439
90,Marsh & McLennan Companies,MMC,75809087488,2016,December,61.42502975463867,-0.024815888021060127
90,Marsh & McLennan Companies,MMC,75809087488,2017,January,62.12648010253906,0.01141961755171016
90,Marsh & McLennan Companies,MMC,75809087488,2017,February,67.11339569091797,0.08027037070421594
90,Marsh & McLennan Companies,MMC,75809087488,2017,March,67.48787689208984,0.005579827951136604
90,Marsh & McLennan Companies,MMC,75809087488,2017,April,68.02207946777344,0.007915533874887786
90,Marsh & McLennan Companies,MMC,75809087488,2017,May,71.16947174072266,0.04627015665465427
90,Marsh & McLennan Companies,MMC,75809087488,2017,June,71.53648376464844,0.0051568743584727164
90,Marsh & McLennan Companies,MMC,75809087488,2017,July,71.892791748046875,0.004980786930633514
90,Marsh & McLennan Companies,MMC,75809087488,2017,August,71.994232177734375,0.0014109958345059795
90,Marsh & McLennan Companies,MMC,75809087488,2017,September,77.27759552001953,0.07338592526748469
90,Marsh & McLennan Companies,MMC,75809087488,2017,October,74.957916259765625,-0.03001748753496051
90,Marsh & McLennan Companies,MMC,75809087488,2017,November,77.7365493774414,0.03706924173354108
90,Marsh & McLennan Companies,MMC,75809087488,2017,December,75.38396453857422,-0.030263561448353803
90,Marsh & McLennan Companies,MMC,75809087488,2018,January,77.70075988769531,0.030733264870084966
90,Marsh & McLennan Companies,MMC,75809087488,2018,February,77.23560333251953,-0.0059865123050031254
90,Marsh & McLennan Companies,MMC,75809087488,2018,March,76.83555603027344,-0.00517957114316548
90,Marsh & McLennan Companies,MMC,75809087488,2018,April,76.1753921508789,-0.008591906058887955
90,Marsh & McLennan Companies,MMC,75809087488,2018,May,75.11922454833984,-0.0138649447376278
90,Marsh & McLennan Companies,MMC,75809087488,2018,June,76.61470031738281,0.01990802990891656
90,Marsh & McLennan Companies,MMC,75809087488,2018,July,78.29216766357422,0.021894849673004754
90,Marsh & McLennan Companies,MMC,75809087488,2018,August,79.484954833984375,0.0152350765856379
90,Marsh & McLennan Companies,MMC,75809087488,2018,September,77.691070556640625,-0.02256885320109362
90,Marsh & McLennan Companies,MMC,75809087488,2018,October,79.99629974365234,0.02967173924229932
90,Marsh & McLennan Companies,MMC,75809087488,2018,November,83.72474670410156,0.04660774276306535
90,Marsh & McLennan Companies,MMC,75809087488,2018,December,75.27674865722656,-0.10090204365421082
90,Marsh & McLennan Companies,MMC,75809087488,2019,January,83.6613540649414,0.11138373478235929
90,Marsh & McLennan Companies,MMC,75809087488,2019,February,88.2433090209961,0.05476787947393231
90,Marsh & McLennan Companies,MMC,75809087488,2019,March,89.07813262939453,0.009460474880875154
90,Marsh & McLennan Companies,MMC,75809087488,2019,April,89.84651184082031,0.008625901652233635
90,Marsh & McLennan Companies,MMC,75809087488,2019,May,91.09478759765624,0.013893424811499352
90,Marsh & McLennan Companies,MMC,75809087488,2019,June,95.0491943359375,0.04340980249876565
90,Marsh & McLennan Companies,MMC,75809087488,2019,July,94.5656967163086,-0.0050868144965022484
90,Marsh & McLennan Companies,MMC,75809087488,2019,August,95.60897064208984,0.011032266054264994
90,Marsh & McLennan Companies,MMC,75809087488,2019,September,95.76212310791016,0.001601862929720638
90,Marsh & McLennan Companies,MMC,75809087488,2019,October,99.65330505371094,0.04063383120083896
90,Marsh & McLennan Companies,MMC,75809087488,2019,November,103.9329605102539,0.042945444250306886
90,Marsh & McLennan Companies,MMC,75809087488,2019,December,107.14509582519533,0.030905838717300033
90,Marsh & McLennan Companies,MMC,75809087488,2020,January,108.0127944946289,0.00809835170476873
90,Marsh & McLennan Companies,MMC,75809087488,2020,February,100.96385192871094,-0.06526025549934723
90,Marsh & McLennan Companies,MMC,75809087488,2020,March,83.48637390136719,-0.17310629193985522
90,Marsh & McLennan Companies,MMC,75809087488,2020,April,94.47473907470705,0.13161866613492854
90,Marsh & McLennan Companies,MMC,75809087488,2020,May,102.812744140625,0.08825644979368057
90,Marsh & McLennan Companies,MMC,75809087488,2020,June,104.22022247314452,0.013689726349433872
90,Marsh & McLennan Companies,MMC,75809087488,2020,July,113.6378173828125,0.09036245256619664
90,Marsh & McLennan Companies,MMC,75809087488,2020,August,111.99075317382812,-0.014493979618034183
90,Marsh & McLennan Companies,MMC,75809087488,2020,September,111.78607940673828,-0.0018275952370117227
90,Marsh & McLennan Companies,MMC,75809087488,2020,October,101.24211120605467,-0.09432273013457197
90,Marsh & McLennan Companies,MMC,75809087488,2020,November,112.18244934082033,0.10806114179601757
90,Marsh & McLennan Companies,MMC,75809087488,2020,December,114.49185180664062,0.020586129821467233
91,Intuitive Surgical,ISRG,75711209472,2010,January,36.45111083984375,NA
91,Intuitive Surgical,ISRG,75711209472,2010,February,38.57110977172851,0.05816006379612013
91,Intuitive Surgical,ISRG,75711209472,2010,March,38.68111038208008,0.0028518912471685435
91,Intuitive Surgical,ISRG,75711209472,2010,April,40.06222152709961,0.03570505425974956
91,Intuitive Surgical,ISRG,75711209472,2010,May,35.86333465576172,-0.10480913716923072
91,Intuitive Surgical,ISRG,75711209472,2010,June,35.06888961791992,-0.02215201250712929
91,Intuitive Surgical,ISRG,75711209472,2010,July,36.485557556152344,0.04039671497065353
91,Intuitive Surgical,ISRG,75711209472,2010,August,29.447778701782227,-0.19289218325740998
91,Intuitive Surgical,ISRG,75711209472,2010,September,31.52666664123535,0.07059574715315649
91,Intuitive Surgical,ISRG,75711209472,2010,October,29.21666717529297,-0.0732712878348203
91,Intuitive Surgical,ISRG,75711209472,2010,November,28.92111015319824,-0.010116041652576563
91,Intuitive Surgical,ISRG,75711209472,2010,December,28.63888931274414,-0.009758299005783105
91,Intuitive Surgical,ISRG,75711209472,2011,January,35.87888717651367,0.2528030254493066
91,Intuitive Surgical,ISRG,75711209472,2011,February,36.43888854980469,0.015608103187146581
91,Intuitive Surgical,ISRG,75711209472,2011,March,37.05110931396485,0.016801301810382602
91,Intuitive Surgical,ISRG,75711209472,2011,April,38.85555648803711,0.04870156946669741
91,Intuitive Surgical,ISRG,75711209472,2011,May,38.77777862548828,-0.0020017178900210695
91,Intuitive Surgical,ISRG,75711209472,2011,June,41.34555435180664,0.06621771069244754
91,Intuitive Surgical,ISRG,75711209472,2011,July,44.50555419921875,0.0764290114609149
91,Intuitive Surgical,ISRG,75711209472,2011,August,42.372222900390625,-0.04793404637270135
91,Intuitive Surgical,ISRG,75711209472,2011,September,40.475555419921875,-0.044762048121182355
91,Intuitive Surgical,ISRG,75711209472,2011,October,48.206668853759766,0.19100697578155218
91,Intuitive Surgical,ISRG,75711209472,2011,November,48.24555587768555,8.066731191020337e-4
91,Intuitive Surgical,ISRG,75711209472,2011,December,51.445556640625,0.06632736849487751
91,Intuitive Surgical,ISRG,75711209472,2012,January,51.101112365722656,-0.0066953163187342506
91,Intuitive Surgical,ISRG,75711209472,2012,February,56.8466682434082,0.11243504518190335
91,Intuitive Surgical,ISRG,75711209472,2012,March,60.19444274902344,0.05889130549007037
91,Intuitive Surgical,ISRG,75711209472,2012,April,64.24444580078125,0.06728200921543571
91,Intuitive Surgical,ISRG,75711209472,2012,May,58.122222900390625,-0.09529575396097782
91,Intuitive Surgical,ISRG,75711209472,2012,June,61.532222747802734,0.058669467154691214
91,Intuitive Surgical,ISRG,75711209472,2012,July,53.5,-0.1305368535234583
91,Intuitive Surgical,ISRG,75711209472,2012,August,54.643333435058594,0.021370718412310162
91,Intuitive Surgical,ISRG,75711209472,2012,September,55.06999969482422,0.007808203360666141
91,Intuitive Surgical,ISRG,75711209472,2012,October,60.24666595458984,0.09400156688673723
91,Intuitive Surgical,ISRG,75711209472,2012,November,58.77777862548828,-0.024381221862280488
91,Intuitive Surgical,ISRG,75711209472,2012,December,54.485557556152344,-0.07302455400168299
91,Intuitive Surgical,ISRG,75711209472,2013,January,63.81999969482422,0.17131956719084465
91,Intuitive Surgical,ISRG,75711209472,2013,February,56.65444564819336,-0.11227756316037688
91,Intuitive Surgical,ISRG,75711209472,2013,March,54.57666778564453,-0.03667457758657084
91,Intuitive Surgical,ISRG,75711209472,2013,April,54.69889068603515,0.0022394716524405793
91,Intuitive Surgical,ISRG,75711209472,2013,May,55.28111267089844,0.010644127834423011
91,Intuitive Surgical,ISRG,75711209472,2013,June,56.23666763305664,0.017285378603843382
91,Intuitive Surgical,ISRG,75711209472,2013,July,43.11111068725586,-0.2333985546840156
91,Intuitive Surgical,ISRG,75711209472,2013,August,42.9466667175293,-0.00381442201569569
91,Intuitive Surgical,ISRG,75711209472,2013,September,41.80777740478515,-0.026518689337053807
91,Intuitive Surgical,ISRG,75711209472,2013,October,41.27777862548828,-0.012677037914869073
91,Intuitive Surgical,ISRG,75711209472,2013,November,41.877777099609375,0.014535628953409948
91,Intuitive Surgical,ISRG,75711209472,2013,December,42.67555618286133,0.0190501774092349
91,Intuitive Surgical,ISRG,75711209472,2014,January,45.28666687011719,0.06118515892487634
91,Intuitive Surgical,ISRG,75711209472,2014,February,49.42555618286133,0.09139310968975779
91,Intuitive Surgical,ISRG,75711209472,2014,March,48.665557861328125,-0.01537662659215028
91,Intuitive Surgical,ISRG,75711209472,2014,April,40.18888854980469,-0.1741821050459875
91,Intuitive Surgical,ISRG,75711209472,2014,May,41.08222198486328,0.022228368767937358
91,Intuitive Surgical,ISRG,75711209472,2014,June,45.75555419921875,0.11375558547143226
91,Intuitive Surgical,ISRG,75711209472,2014,July,50.838890075683594,0.1110976790780875
91,Intuitive Surgical,ISRG,75711209472,2014,August,52.223331451416016,0.02723193550589738
91,Intuitive Surgical,ISRG,75711209472,2014,September,51.313331604003906,-0.01742515887288219
91,Intuitive Surgical,ISRG,75711209472,2014,October,55.088890075683594,0.07357850978799213
91,Intuitive Surgical,ISRG,75711209472,2014,November,57.529998779296875,0.04431217801374426
91,Intuitive Surgical,ISRG,75711209472,2014,December,58.77111053466797,0.02157329709205084
91,Intuitive Surgical,ISRG,75711209472,2015,January,54.94222259521485,-0.06514915074123925
91,Intuitive Surgical,ISRG,75711209472,2015,February,55.55555725097656,0.01116326618747181
91,Intuitive Surgical,ISRG,75711209472,2015,March,56.114444732666016,0.010059974363404103
91,Intuitive Surgical,ISRG,75711209472,2015,April,55.108890533447266,-0.017919703277993672
91,Intuitive Surgical,ISRG,75711209472,2015,May,54.19444274902344,-0.0165934711363645
91,Intuitive Surgical,ISRG,75711209472,2015,June,53.83333206176758,-0.006663242003025605
91,Intuitive Surgical,ISRG,75711209472,2015,July,59.241111755371094,0.10045411432825128
91,Intuitive Surgical,ISRG,75711209472,2015,August,56.772220611572266,-0.04167530065934298
91,Intuitive Surgical,ISRG,75711209472,2015,September,51.06444549560547,-0.1005381690989086
91,Intuitive Surgical,ISRG,75711209472,2015,October,55.17777633666992,0.0805517577081776
91,Intuitive Surgical,ISRG,75711209472,2015,November,57.779998779296875,0.04716069793659978
91,Intuitive Surgical,ISRG,75711209472,2015,December,60.684444427490234,0.05026731930693723
91,Intuitive Surgical,ISRG,75711209472,2016,January,60.094444274902344,-0.009722428179973892
91,Intuitive Surgical,ISRG,75711209472,2016,February,62.56222152709961,0.041064981663003756
91,Intuitive Surgical,ISRG,75711209472,2016,March,66.78333282470703,0.06747061077073477
91,Intuitive Surgical,ISRG,75711209472,2016,April,69.5955581665039,0.04210968849336117
91,Intuitive Surgical,ISRG,75711209472,2016,May,70.52333068847656,0.013330915742539296
91,Intuitive Surgical,ISRG,75711209472,2016,June,73.48999786376953,0.04206646433642872
91,Intuitive Surgical,ISRG,75711209472,2016,July,77.3066635131836,0.051934491228168525
91,Intuitive Surgical,ISRG,75711209472,2016,August,76.268890380859375,-0.013424109710118853
91,Intuitive Surgical,ISRG,75711209472,2016,September,80.53666687011719,0.055956976271007396
91,Intuitive Surgical,ISRG,75711209472,2016,October,74.67555236816406,-0.07277572725235129
91,Intuitive Surgical,ISRG,75711209472,2016,November,71.52666473388672,-0.04216758409436002
91,Intuitive Surgical,ISRG,75711209472,2016,December,70.46333312988281,-0.014866226573823993
91,Intuitive Surgical,ISRG,75711209472,2017,January,76.9655532836914,0.09227806669070364
91,Intuitive Surgical,ISRG,75711209472,2017,February,81.888885498046875,0.06396799612689456
91,Intuitive Surgical,ISRG,75711209472,2017,March,85.163330078125,0.03998643479103429
91,Intuitive Surgical,ISRG,75711209472,2017,April,92.87444305419922,0.09054499124212723
91,Intuitive Surgical,ISRG,75711209472,2017,May,101.63111114501952,0.09428501321628517
91,Intuitive Surgical,ISRG,75711209472,2017,June,103.93000030517578,0.022619935315633145
91,Intuitive Surgical,ISRG,75711209472,2017,July,104.25111389160156,0.003089710242306134
91,Intuitive Surgical,ISRG,75711209472,2017,August,111.62999725341795,0.07077989947895255
91,Intuitive Surgical,ISRG,75711209472,2017,September,116.2088851928711,0.0410184363711694
91,Intuitive Surgical,ISRG,75711209472,2017,October,125.12000274658205,0.07668189518315428
91,Intuitive Surgical,ISRG,75711209472,2017,November,133.25999450683594,0.06505747747417033
91,Intuitive Surgical,ISRG,75711209472,2017,December,121.64666748046876,-0.08714788762633062
91,Intuitive Surgical,ISRG,75711209472,2018,January,143.88999938964844,0.1828519627366775
91,Intuitive Surgical,ISRG,75711209472,2018,February,142.14999389648437,-0.012092608941168984
91,Intuitive Surgical,ISRG,75711209472,2018,March,137.61000061035156,-0.03193804770360314
91,Intuitive Surgical,ISRG,75711209472,2018,April,146.92666625976562,0.0677034053345773
91,Intuitive Surgical,ISRG,75711209472,2018,May,153.22332763671875,0.042855810570292655
91,Intuitive Surgical,ISRG,75711209472,2018,June,159.4933319091797,0.040920689879067614
91,Intuitive Surgical,ISRG,75711209472,2018,July,169.39666748046875,0.0620924740410359
91,Intuitive Surgical,ISRG,75711209472,2018,August,186.6666717529297,0.10195008278100955
91,Intuitive Surgical,ISRG,75711209472,2018,September,191.3333282470703,0.02499994482313034
91,Intuitive Surgical,ISRG,75711209472,2018,October,173.72666931152344,-0.09202086796300982
91,Intuitive Surgical,ISRG,75711209472,2018,November,176.9566650390625,0.018592400005937454
91,Intuitive Surgical,ISRG,75711209472,2018,December,159.63999938964844,-0.09785822786381895
91,Intuitive Surgical,ISRG,75711209472,2019,January,174.54666137695312,0.09337673543157933
91,Intuitive Surgical,ISRG,75711209472,2019,February,182.5366668701172,0.04577575663798431
91,Intuitive Surgical,ISRG,75711209472,2019,March,190.19332885742187,0.04194588472875281
91,Intuitive Surgical,ISRG,75711209472,2019,April,170.2100067138672,-0.10506847040116299
91,Intuitive Surgical,ISRG,75711209472,2019,May,154.9499969482422,-0.0896540107144109
91,Intuitive Surgical,ISRG,75711209472,2019,June,174.85000610351562,0.12842858694550746
91,Intuitive Surgical,ISRG,75711209472,2019,July,173.1699981689453,-0.009608280674441071
91,Intuitive Surgical,ISRG,75711209472,2019,August,170.44667053222656,-0.015726324799413934
91,Intuitive Surgical,ISRG,75711209472,2019,September,179.97666931152344,0.05591190927660289
91,Intuitive Surgical,ISRG,75711209472,2019,October,184.3166656494141,0.024114216328664857
91,Intuitive Surgical,ISRG,75711209472,2019,November,197.63333129882812,0.07224884197256183
91,Intuitive Surgical,ISRG,75711209472,2019,December,197.0500030517578,-0.0029515681552131556
91,Intuitive Surgical,ISRG,75711209472,2020,January,186.5933380126953,-0.05306604860247537
91,Intuitive Surgical,ISRG,75711209472,2020,February,177.98666381835937,-0.046125302682298135
91,Intuitive Surgical,ISRG,75711209472,2020,March,165.07000732421875,-0.07257092310760122
91,Intuitive Surgical,ISRG,75711209472,2020,April,170.2933349609375,0.03164310537927985
91,Intuitive Surgical,ISRG,75711209472,2020,May,193.3433380126953,0.13535469874405304
91,Intuitive Surgical,ISRG,75711209472,2020,June,189.94332885742187,-0.017585344239014773
91,Intuitive Surgical,ISRG,75711209472,2020,July,228.47999572753903,0.2028850768380717
91,Intuitive Surgical,ISRG,75711209472,2020,August,243.6133270263672,0.06623481959827483
91,Intuitive Surgical,ISRG,75711209472,2020,September,236.51333618164065,-0.029144509175222894
91,Intuitive Surgical,ISRG,75711209472,2020,October,222.36000061035156,-0.05984159624901415
91,Intuitive Surgical,ISRG,75711209472,2020,November,242.01666259765625,0.0884001705943043
91,Intuitive Surgical,ISRG,75711209472,2020,December,272.70001220703125,0.12678197145617587
92,Crown Castle,CCI,75005476864,2010,January,27.481828689575195,NA
92,Crown Castle,CCI,75005476864,2010,February,28.12163352966309,0.02328101405895868
92,Crown Castle,CCI,75005476864,2010,March,28.4415340423584,0.01137560207368016
92,Crown Castle,CCI,75005476864,2010,April,28.158842086791992,-0.009939406051213304
92,Crown Castle,CCI,75005476864,2010,May,27.548778533935547,-0.02166507951484972
92,Crown Castle,CCI,75005476864,2010,June,27.719890594482425,0.006211239468787945
92,Crown Castle,CCI,75005476864,2010,July,29.393800735473633,0.06038660705696995
92,Crown Castle,CCI,75005476864,2010,August,30.591569900512695,0.04074904010605018
92,Crown Castle,CCI,75005476864,2010,September,32.84577560424805,0.07368715339115606
92,Crown Castle,CCI,75005476864,2010,October,32.079490661621094,-0.023329786815198456
92,Crown Castle,CCI,75005476864,2010,November,30.90403938293457,-0.03664183110278608
92,Crown Castle,CCI,75005476864,2010,December,32.607704162597656,0.05512757599590239
92,Crown Castle,CCI,75005476864,2011,January,31.372730255126953,-0.03787368473758627
92,Crown Castle,CCI,75005476864,2011,February,31.357866287231445,-4.737862396620305e-4
92,Crown Castle,CCI,75005476864,2011,March,31.655427932739254,0.009489218519595912
92,Crown Castle,CCI,75005476864,2011,April,31.886062622070312,0.00728578649516619
92,Crown Castle,CCI,75005476864,2011,May,30.807323455810547,-0.03383105587684268
92,Crown Castle,CCI,75005476864,2011,June,30.346078872680664,-0.014971913538398864
92,Crown Castle,CCI,75005476864,2011,July,32.287803649902344,0.06398601893075996
92,Crown Castle,CCI,75005476864,2011,August,32.31012725830078,6.913944547140176e-4
92,Crown Castle,CCI,75005476864,2011,September,30.25679397583008,-0.06355076431780932
92,Crown Castle,CCI,75005476864,2011,October,30.77012634277344,0.01696585458966415
92,Crown Castle,CCI,75005476864,2011,November,31.484325408935547,0.023210794073643445
92,Crown Castle,CCI,75005476864,2011,December,33.329341888427734,0.058601111998688546
92,Crown Castle,CCI,75005476864,2012,January,36.067115783691406,0.08214305294201603
92,Crown Castle,CCI,75005476864,2012,February,38.54449844360352,0.06868812784393265
92,Crown Castle,CCI,75005476864,2012,March,39.6827507019043,0.02953086184183226
92,Crown Castle,CCI,75005476864,2012,April,42.11549758911133,0.06130489555731046
92,Crown Castle,CCI,75005476864,2012,May,40.62013244628906,-0.03550629170789809
92,Crown Castle,CCI,75005476864,2012,June,43.6406135559082,0.07435921371288101
92,Crown Castle,CCI,75005476864,2012,July,46.03614807128906,0.05489231979545678
92,Crown Castle,CCI,75005476864,2012,August,47.21160888671875,0.025533431111774016
92,Crown Castle,CCI,75005476864,2012,September,47.68773651123047,0.010084969263685902
92,Crown Castle,CCI,75005476864,2012,October,49.65922927856445,0.0413417140666699
92,Crown Castle,CCI,75005476864,2012,November,50.23208236694336,0.011535682222643352
92,Crown Castle,CCI,75005476864,2012,December,53.68404769897461,0.06872033109865486
92,Crown Castle,CCI,75005476864,2013,January,52.46395492553711,-0.022727287261925376
92,Crown Castle,CCI,75005476864,2013,February,51.92830276489258,-0.010209908143691998
92,Crown Castle,CCI,75005476864,2013,March,51.80928039550781,-0.0022920519841298117
92,Crown Castle,CCI,75005476864,2013,April,57.284820556640625,0.10568647391612056
92,Crown Castle,CCI,75005476864,2013,May,53.00704574584961,-0.07467553828786715
92,Crown Castle,CCI,75005476864,2013,June,53.85515594482422,0.015999952214673565
92,Crown Castle,CCI,75005476864,2013,July,52.26309967041016,-0.02956181718320808
92,Crown Castle,CCI,75005476864,2013,August,51.64559173583984,-0.011815371427729184
92,Crown Castle,CCI,75005476864,2013,September,54.331295013427734,0.052002565704443934
92,Crown Castle,CCI,75005476864,2013,October,56.55572509765625,0.04094196693965711
92,Crown Castle,CCI,75005476864,2013,November,55.22405242919922,-0.023546204494020673
92,Crown Castle,CCI,75005476864,2013,December,54.62887954711914,-0.010777421357172728
92,Crown Castle,CCI,75005476864,2014,January,52.79130172729492,-0.03363747957230662
92,Crown Castle,CCI,75005476864,2014,February,56.466453552246094,0.06961661684222104
92,Crown Castle,CCI,75005476864,2014,March,55.14702606201172,-0.023366572668027802
92,Crown Castle,CCI,75005476864,2014,April,54.36220932006836,-0.01423135204173746
92,Crown Castle,CCI,75005476864,2014,May,57.352012634277344,0.05499782572496126
92,Crown Castle,CCI,75005476864,2014,June,55.772247314453125,-0.027545072043034927
92,Crown Castle,CCI,75005476864,2014,July,55.71218490600586,-0.0010769228664684043
92,Crown Castle,CCI,75005476864,2014,August,59.715232849121094,0.07185228778711386
92,Crown Castle,CCI,75005476864,2014,September,60.74967956542969,0.017322995606870836
92,Crown Castle,CCI,75005476864,2014,October,58.931640625,-0.029926724773446604
92,Crown Castle,CCI,75005476864,2014,November,62.68087387084961,0.06362003850710901
92,Crown Castle,CCI,75005476864,2014,December,60.02132797241211,-0.04242994288684206
92,Crown Castle,CCI,75005476864,2015,January,65.977691650390625,0.09923745240552272
92,Crown Castle,CCI,75005476864,2015,February,65.825164794921875,-0.0023117943603873712
92,Crown Castle,CCI,75005476864,2015,March,63.559356689453125,-0.034421609311998974
92,Crown Castle,CCI,75005476864,2015,April,64.32171630859375,0.011994451467869073
92,Crown Castle,CCI,75005476864,2015,May,62.79703140258789,-0.023704045748576406
92,Crown Castle,CCI,75005476864,2015,June,62.451995849609375,-0.005494456430058198
92,Crown Castle,CCI,75005476864,2015,July,63.704132080078125,0.02004957909566283
92,Crown Castle,CCI,75005476864,2015,August,64.85517883300781,0.018068635665309512
92,Crown Castle,CCI,75005476864,2015,September,61.988433837890625,-0.044202252567965596
92,Crown Castle,CCI,75005476864,2015,October,67.167877197265625,0.08355499629043779
92,Crown Castle,CCI,75005476864,2015,November,67.52156066894531,0.00526566398162254
92,Crown Castle,CCI,75005476864,2015,December,68.65412902832031,0.01677343278435052
92,Crown Castle,CCI,75005476864,2016,January,68.455596923828125,-0.002891772240097775
92,Crown Castle,CCI,75005476864,2016,February,68.69385528564453,0.003480480377397351
92,Crown Castle,CCI,75005476864,2016,March,69.4140396118164,0.01048397011897478
92,Crown Castle,CCI,75005476864,2016,April,69.71895599365234,0.004392719160866001
92,Crown Castle,CCI,75005476864,2016,May,72.8726806640625,0.045234823520554315
92,Crown Castle,CCI,75005476864,2016,June,82.17139434814453,0.12760219055133146
92,Crown Castle,CCI,75005476864,2016,July,78.60682678222656,-0.04337966507925587
92,Crown Castle,CCI,75005476864,2016,August,76.77593231201172,-0.023291799773156843
92,Crown Castle,CCI,75005476864,2016,September,77.06465911865234,0.0037606421432599554
92,Crown Castle,CCI,75005476864,2016,October,74.43064880371094,-0.03417922488810287
92,Crown Castle,CCI,75005476864,2016,November,68.27103424072266,-0.08275642711690533
92,Crown Castle,CCI,75005476864,2016,December,71.75360870361328,0.051011010769386016
92,Crown Castle,CCI,75005476864,2017,January,72.63017272949219,0.012216305795847244
92,Crown Castle,CCI,75005476864,2017,February,77.34373474121094,0.06489812476798314
92,Crown Castle,CCI,75005476864,2017,March,78.9410400390625,0.02065203216777781
92,Crown Castle,CCI,75005476864,2017,April,79.06639099121094,0.001587906012973859
92,Crown Castle,CCI,75005476864,2017,May,84.95878601074219,0.07452464878770364
92,Crown Castle,CCI,75005476864,2017,June,84.51631927490234,-0.005208016223111972
92,Crown Castle,CCI,75005476864,2017,July,84.85376739501953,0.003992697777332038
92,Crown Castle,CCI,75005476864,2017,August,91.48480987548828,0.07814670678791755
92,Crown Castle,CCI,75005476864,2017,September,85.118072509765625,-0.0695933824903593
92,Crown Castle,CCI,75005476864,2017,October,91.16265869140624,0.07101413370171315
92,Crown Castle,CCI,75005476864,2017,November,96.2026596069336,0.05528580438387841
92,Crown Castle,CCI,75005476864,2017,December,95.40797424316406,-0.008260534241116304
92,Crown Castle,CCI,75005476864,2018,January,96.920623779296875,0.015854539917990063
92,Crown Castle,CCI,75005476864,2018,February,94.59149932861328,-0.02403125733061074
92,Crown Castle,CCI,75005476864,2018,March,95.09563446044922,0.005329602928531233
92,Crown Castle,CCI,75005476864,2018,April,87.5129623413086,-0.07973733139447425
92,Crown Castle,CCI,75005476864,2018,May,90.358642578125,0.03251724271106252
92,Crown Castle,CCI,75005476864,2018,June,94.52466583251952,0.04610542097057878
92,Crown Castle,CCI,75005476864,2018,July,97.16349029541016,0.027916781716701918
